separation_nm,F_vdW_nN,F_electrostatic_nN,F_total_nN,U_vdW_aJ,U_electrostatic_aJ,U_total_aJ,diameter_nm,zeta_particle_mV,zeta_substrate_mV,ionic_strength_mM,temperature_C,eps_r_water,debye_length_nm,hamaker_J
0.44648387272044654,-0.20065428486450584,0.16999966376755032,-0.03065462109695551,-0.08958890218425623,1.6333181447860647,1.5437292426018085,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.4508349683806908,-0.19679986812895306,0.1699226930326204,-0.026877175096332646,-0.08872426232524068,1.6325786274529572,1.5438543651277166,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.45522846654324545,-0.19301949181761233,0.16984500755993007,-0.023174484257682256,-0.08786796727308815,1.6318322430818395,1.5439642758087513,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.4596647804309727,-0.18931173367004986,0.16976660106026265,-0.019545132609787214,-0.08701993649045024,1.631078931247346,1.5440589947568957,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.4641443272936935,-0.1856751987463772,0.16968746719587396,-0.015987731550503228,-0.08618009021726009,1.6303186310578717,1.5441385408406116,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.4686675284474316,-0.18210851890244378,0.16960759958025567,-0.012500919322188091,-0.0853483494632307,1.6295512811532948,1.544202931690064,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.47323480931403933,-0.17861035227511116,0.16952699177790032,-0.009083360497210832,-0.08452463600042562,1.628776819702722,1.5442521837022962,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.47784659946121016,-0.17517938277741496,0.1694456373040684,-0.0057337454733465566,-0.08370887235590144,1.627995184402249,1.5442863120463475,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.48250333264288087,-0.1718143196034239,0.16936352962455775,-0.0024507899788661354,-0.08290098180442108,1.6272063124727472,1.544305330668326,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.4872054468400275,-0.1685138967426102,0.169280662155475,0.0007667654128648183,-0.08210088836123766,1.6264101406576636,1.544309252296426,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.491953384301859,-0.1652768725035489,0.1691970282630091,0.003920155759460231,-0.08130851677494771,1.62560660522085,1.5442980884459023,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.496747591587412,-0.1621020290467661,0.16911262126320784,0.0070105922164417495,-0.08052379252041378,1.6247956419444116,1.5442718494239978,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.5015885196075515,-0.1589881719265614,0.16902743442175602,0.01003926249519462,-0.07974664179175482,1.6239771861265782,1.5442305443348234,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.5064766236673799,-0.15593412964163106,0.16894146095375706,0.013007331312126011,-0.07897699149540481,1.623151172579605,1.5441741810842002,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.5114123635090607,-0.15293875319432318,0.16885469402351674,0.015915940829193575,-0.07821476924323774,1.622317535627695,1.5441027663844573,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.5163962033550584,-0.15000091565836016,0.1687671267443299,0.018766211085969754,-0.07745990334575951,1.6214762091049497,1.5440163057591905,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.5214286119517999,-0.14711951175486399,0.1686787521782702,0.021559240423406203,-0.07671232280536525,1.6206271263533494,1.543914803547984,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.526510062613762,-0.14429345743652622,0.16858956333598274,0.02429610589945653,-0.07597195730966164,1.61977022022076,1.5437982629110985,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.5316410332679876,-0.14152168947976593,0.16849955317647988,0.026977863696713945,-0.07523873722485404,1.6189054230589714,1.5436666858341175,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.5368220064990376,-0.13880316508472068,0.16840871460694012,0.029605549522219436,-0.0745125935891969,1.6180326667217677,1.543520073132571,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.5420534695943776,-0.13613686148292367,0.16831704048251103,0.03218017899958736,-0.07379345810650798,1.6171518825630289,1.5433584244565208,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.547335914590211,-0.13352177555251488,0.1682245236061147,0.03470274805359983,-0.07308126313974461,1.6162630014348656,1.543181738295121,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.5526698383177548,-0.1309569234408451,0.16813115672825754,0.03717423328741243,-0.07237594170464247,1.6153659536857907,1.5429900119811482,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.5580557424499696,-0.12844134019432865,0.1680369325468435,0.039595592352514815,-0.0716774274634152,1.6144606691589247,1.5427832416955096,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.5634941335487423,-0.12597407939540703,0.16794184370699136,0.041967764311584346,-0.07098565471851535,1.61354707719024,1.5425614224717246,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.568985523112531,-0.12355421280648578,0.16784588280085586,0.044291669994370085,-0.07030055840645529,1.6126251066068422,1.542324548200387,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.5745304276244726,-0.12118083002071099,0.16774904236745303,0.04656821234674204,-0.06962207409168762,1.611694685725292,1.5420726116336043,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.5801293686009595,-0.11885303811945457,0.1676513148924897,0.04879827677303512,-0.06895013796054496,1.6107557423499685,1.5418056043894235,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.5857828726406907,-0.11656996133637836,0.1675526928081976,0.05098273147181924,-0.06828468681523797,1.6098082037714743,1.5415235169562362,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.5914914714741993,-0.11433074072795192,0.16745316849317207,0.053122427765220165,-0.06762565806791146,1.6088519967650834,1.5412263386971718,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
0.5972557020138638,-0.11213453385029895,0.167352734272215,0.05521820042191603,-0.06697298973475768,1.607887047589237,1.5409140578544793,200.0,-45.0,-50.0,1.0,25.0,78.30334375,9.607772795476752,2.4e-21
